








21529875000 -17.50 162.57 -0.33 -148.60 -0.49 -149.56 -18.59 114.51
21634850000 -17.66 158.56 -0.34 -151.61 -0.47 -151.90 -18.65 108.23
21739825000 -17.71 154.82 -0.32 -153.95 -0.47 -154.26 -18.63 103.33
21844800000 -17.87 149.60 -0.38 -156.83 -0.44 -157.16 -18.87 98.62
21949775000 -17.95 146.39 -0.35 -159.01 -0.48 -159.32 -18.78 93.47
22054750000 -18.13 142.25 -0.41 -161.68 -0.54 -161.77 -18.94 88.67
22159725000 -18.14 138.42 -0.40 -164.25 -0.50 -164.19 -19.07 84.38
22264700000 -18.22 134.31 -0.42 -166.81 -0.54 -166.56 -19.17 80.38
22369675000 -18.28 131.41 -0.42 -169.05 -0.50 -169.02 -19.47 76.70
22474650000 -18.10 128.78 -0.42 -171.59 -0.51 -171.43 -19.47 71.79
22579625000 -18.18 126.47 -0.41 -173.91 -0.50 -173.89 -19.82 68.66
22684600000 -18.04 123.50 -0.44 -176.40 -0.49 -176.41 -19.99 64.76
22789575000 -17.88 121.53 -0.45 -178.95 -0.49 -178.84 -20.23 61.39
22894550000 -17.79 119.95 -0.43 178.56 -0.49 178.74 -20.61 57.38
22999525000 -17.83 117.90 -0.45 176.17 -0.48 176.27 -20.84 55.81
23104500000 -17.61 115.39 -0.42 173.70 -0.51 173.88 -21.16 53.21
23209475000 -17.34 114.31 -0.45 171.22 -0.50 171.34 -21.17 49.50
23314450000 -17.10 112.77 -0.43 168.71 -0.51 168.87 -21.35 47.39
23419425000 -17.01 111.79 -0.48 166.11 -0.51 166.47 -21.72 44.68
23524400000 -16.78 109.77 -0.45 163.76 -0.51 164.01 -21.71 43.38
23629375000 -16.67 108.17 -0.48 161.36 -0.51 161.46 -21.85 40.92
23734350000 -16.49 107.13 -0.48 158.91 -0.48 159.18 -22.03 39.01
23839325000 -16.47 105.81 -0.47 156.57 -0.49 156.56 -22.12 36.20
23944300000 -16.18 103.72 -0.49 153.97 -0.48 154.07 -21.85 33.52
24049275000 -16.18 102.33 -0.47 151.59 -0.47 151.66 -21.79 33.43
24154250000 -16.05 100.19 -0.47 149.09 -0.50 149.11 -21.91 30.33
24259225000 -16.00 98.29 -0.50 146.78 -0.49 146.65 -21.60 27.16
24364200000 -15.98 96.37 -0.50 144.18 -0.50 143.92 -21.58 23.92
24469175000 -15.91 93.32 -0.47 141.78 -0.51 141.70 -21.21 20.90
24574150000 -15.83 91.06 -0.50 139.51 -0.52 139.28 -20.99 17.51
24679125000 -15.80 89.11 -0.49 136.79 -0.51 136.79 -20.69 13.92
24784100000 -16.08 86.53 -0.51 134.38 -0.54 134.25 -20.87 10.87
24889075000 -15.92 83.55 -0.51 131.86 -0.52 131.89 -20.40 6.03
24994050000 -16.11 81.96 -0.53 129.58 -0.55 129.36 -20.10 1.41
25099025000 -16.27 79.25 -0.53 127.12 -0.55 126.91 -19.93 -2.60
25204000000 -16.39 76.84 -0.51 124.97 -0.54 124.48 -19.84 -7.69
25308975000 -16.62 75.53 -0.55 122.53 -0.54 122.03 -19.59 -12.99
25413950000 -17.00 73.81 -0.50 120.00 -0.56 119.66 -19.57 -17.97
25518925000 -17.44 71.12 -0.53 117.94 -0.56 117.23 -19.34 -21.18
25623900000 -17.73 67.75 -0.51 115.12 -0.59 114.78 -19.27 -27.00
25728875000 -18.38 66.93 -0.50 113.27 -0.58 112.30 -19.06 -32.59
25833850000 -18.83 62.92 -0.50 110.61 -0.58 109.85 -19.04 -36.31
25938825000 -19.29 63.73 -0.42 108.38 -0.58 107.56 -19.18 -41.28
26043800000 -20.07 59.53 -0.45 105.72 -0.60 105.12 -18.79 -44.96
26148775000 -20.75 58.33 -0.45 103.46 -0.60 103.07 -19.02 -49.87
26253750000 -21.55 54.03 -0.36 101.01 -0.59 100.56 -18.85 -52.85
26358725000 -22.38 51.86 -0.43 98.38 -0.52 98.49 -18.58 -57.51
26463700000 -23.24 50.31 -0.31 95.82 -0.51 95.54 -18.23 -62.45
26568675000 -23.92 48.09 -0.32 93.37 -0.52 93.46 -18.35 -65.56
26673650000 -24.76 45.70 -0.31 90.28 -0.53 91.15 -18.10 -70.11
26778625000 -26.22 46.80 -0.27 87.83 -0.40 88.53 -17.93 -76.02
26883600000 -26.81 49.52 -0.29 84.80 -0.46 85.39 -18.13 -82.00
26988575000 -27.24 53.14 -0.29 82.83 -0.38 83.33 -17.87 -85.66
27093550000 -26.86 56.57 -0.32 79.63 -0.43 80.90 -17.92 -92.23
27198525000 -26.19 63.08 -0.33 77.09 -0.41 77.51 -18.04 -97.40
27303500000 -25.89 61.22 -0.39 74.58 -0.50 75.43 -18.18 -99.93
27408475000 -24.77 72.53 -0.32 72.06 -0.41 72.61 -18.14 -106.43
27513450000 -24.07 69.25 -0.50 69.46 -0.45 70.54 -18.44 -111.37
27618425000 -22.69 74.09 -0.40 67.27 -0.53 67.32 -18.74 -115.83
27723400000 -22.31 77.26 -0.51 64.98 -0.47 65.85 -18.54 -118.06
27828375000 -21.22 74.36 -0.40 62.36 -0.50 62.69 -18.81 -124.19
27933350000 -20.32 71.96 -0.52 60.47 -0.45 60.27 -18.92 -128.60
28038325000 -19.52 70.69 -0.46 57.47 -0.58 58.22 -19.17 -131.98
28143300000 -18.33 72.21 -0.51 55.56 -0.52 55.99 -19.65 -139.80
28248275000 -17.90 71.63 -0.46 52.92 -0.53 53.65 -19.63 -143.05
28353250000 -17.23 68.77 -0.44 50.89 -0.46 50.74 -19.55 -148.17
28458225000 -16.77 65.50 -0.47 48.07 -0.47 48.37 -20.05 -150.95
28563200000 -16.00 63.64 -0.44 45.98 -0.49 45.82 -20.57 -156.17
28668175000 -15.65 61.85 -0.42 43.24 -0.49 43.74 -20.63 -160.30
28773150000 -15.14 59.31 -0.42 41.09 -0.46 41.06 -21.00 -164.41
28878125000 -14.94 58.65 -0.43 38.50 -0.43 38.58 -21.17 -169.44
28983100000 -14.68 54.87 -0.40 36.07 -0.46 36.07 -21.71 -173.44
29088075000 -14.51 53.29 -0.42 33.56 -0.43 33.53 -22.02 -176.12
29193050000 -14.32 50.87 -0.41 30.88 -0.45 31.20 -22.30 -179.33
29298025000 -14.35 48.36 -0.37 28.45 -0.43 28.67 -22.66 177.66
29403000000 -14.34 44.59 -0.38 26.10 -0.44 26.04 -23.31 175.15
29507975000 -14.31 42.48 -0.37 23.60 -0.43 23.68 -23.48 174.03
29612950000 -14.32 38.96 -0.37 21.01 -0.41 21.09 -23.73 173.33
29717925000 -14.55 37.21 -0.35 18.69 -0.39 18.59 -23.99 171.73
29822900000 -14.75 33.59 -0.35 16.12 -0.41 16.07 -24.03 170.44
29927875000 -14.88 30.60 -0.36 13.45 -0.38 13.51 -24.15 172.24
30032850000 -15.16 26.72 -0.35 11.12 -0.40 11.07 -24.12 169.21
30137825000 -15.30 23.28 -0.33 8.48 -0.41 8.54 -23.82 170.75
30242800000 -15.74 19.83 -0.35 6.16 -0.39 6.02 -23.76 166.91
30347775000 -15.80 16.82 -0.34 3.59 -0.40 3.58 -23.30 167.24
30452750000 -16.29 13.17 -0.35 1.07 -0.40 1.10 -23.14 167.34
30557725000 -16.66 9.29 -0.32 -1.50 -0.40 -1.41 -23.04 164.13
30662700000 -16.80 5.19 -0.35 -3.91 -0.40 -3.90 -22.33 163.15
30767675000 -17.23 2.08 -0.33 -6.46 -0.42 -6.51 -22.27 161.68
30872650000 -17.50 -1.24 -0.31 -8.84 -0.42 -9.01 -22.04 156.79
30977625000 -17.92 -5.82 -0.29 -11.57 -0.39 -11.48 -21.73 153.51
31082600000 -18.08 -8.96 -0.34 -13.81 -0.41 -13.97 -21.38 151.52
31187575000 -18.28 -11.80 -0.29 -16.52 -0.42 -16.28 -21.17 146.51
31292550000 -18.67 -13.97 -0.29 -18.98 -0.44 -18.88 -20.82 143.75
31397525000 -19.01 -17.40 -0.27 -21.67 -0.41 -21.29 -21.03 139.32
